match_id,season,match_date,date,home_team,away_team,full_time_result,full_time_home_goals,full_time_away_goals,home_odds,draw_odds,away_odds,away_league_position_before_match,away_odds,away_team_away_goal_difference,away_team_away_goals_conceded,away_team_away_goals_scored,away_team_away_matches_played,away_team_away_points_per_match,away_team_overall_draws,away_team_overall_goal_difference,away_team_overall_goals_conceded,away_team_overall_goals_scored,away_team_overall_losses,away_team_overall_matches_played,away_team_overall_points_per_match,away_team_overall_wins,away_team_rolling10_corners,away_team_rolling10_goal_difference,away_team_rolling10_goals_conceded,away_team_rolling10_goals_scored,away_team_rolling10_matches_available,away_team_rolling10_points,away_team_rolling10_shots,away_team_rolling10_shots_on_target,away_team_rolling10_yellow_cards,away_team_rolling5_corners,away_team_rolling5_goal_difference,away_team_rolling5_goals_conceded,away_team_rolling5_goals_scored,away_team_rolling5_matches_available,away_team_rolling5_points,away_team_rolling5_shots,away_team_rolling5_shots_on_target,away_team_rolling5_yellow_cards,bookmaker_implied_away,bookmaker_implied_draw,bookmaker_implied_home,bookmaker_overround,bookmaker_prob_away,bookmaker_prob_draw,bookmaker_prob_home,draw_odds,h2h_away_win_rate,h2h_draw_rate,h2h_home_perspective_goal_difference,h2h_home_win_rate,h2h_matches_played,home_league_position_before_match,home_odds,home_team_home_goal_difference,home_team_home_goals_conceded,home_team_home_goals_scored,home_team_home_matches_played,home_team_home_points_per_match,home_team_overall_draws,home_team_overall_goal_difference,home_team_overall_goals_conceded,home_team_overall_goals_scored,home_team_overall_losses,home_team_overall_matches_played,home_team_overall_points_per_match,home_team_overall_wins,home_team_rolling10_corners,home_team_rolling10_goal_difference,home_team_rolling10_goals_conceded,home_team_rolling10_goals_scored,home_team_rolling10_matches_available,home_team_rolling10_points,home_team_rolling10_shots,home_team_rolling10_shots_on_target,home_team_rolling10_yellow_cards,home_team_rolling5_corners,home_team_rolling5_goal_difference,home_team_rolling5_goals_conceded,home_team_rolling5_goals_scored,home_team_rolling5_matches_available,home_team_rolling5_points,home_team_rolling5_shots,home_team_rolling5_shots_on_target,home_team_rolling5_yellow_cards,league_position_difference_before_match
2019/20|2020-06-21|Aston Villa|Chelsea,2019/20,2020-06-21,21/06/2020,Aston Villa,Chelsea,A,1.0,2.0,6.0,4.5,1.5,4.0,1.5,0.41566265060240964,1.180722891566265,1.5963855421686748,166.0,1.7228915662650603,74.0,258.0,346.0,604.0,70.0,333.0,1.924924924924925,189.0,8.1,0.6,1.2,1.8,10.0,1.6,16.6,5.7,2.0,7.6,0.6,1.4,2.0,5.0,1.6,16.2,5.6,2.0,0.6666666666666666,0.2222222222222222,0.16666666666666666,1.0555555555555554,0.6315789473684211,0.2105263157894737,0.15789473684210528,4.5,0.8,0.0,-1.8181818181818181,0.2,11.0,19.0,6.0,-0.46788990825688076,1.5229357798165137,1.055045871559633,109.0,1.0091743119266054,57.0,-157.0,372.0,215.0,115.0,219.0,0.9041095890410958,47.0,5.7,-1.4,2.3,0.9,10.0,0.8,11.1,3.4,2.0,7.6,-1.6,2.2,0.6,5.0,0.2,11.6,3.4,2.2,-15.0
2019/20|2020-06-21|Everton|Liverpool,2019/20,2020-06-21,21/06/2020,Everton,Liverpool,D,0.0,0.0,6.0,4.2,1.55,1.0,1.55,0.4879518072289157,1.2771084337349397,1.7650602409638554,166.0,1.7530120481927711,79.0,297.0,354.0,651.0,64.0,333.0,1.9489489489489489,190.0,7.6,1.2,0.7,1.9,10.0,2.7,15.3,5.9,0.6,8.6,0.8,1.2,2.0,5.0,2.4,15.8,5.8,0.4,0.6451612903225806,0.23809523809523808,0.16666666666666666,1.0499231950844854,0.6144842721287491,0.22677395757132407,0.15874177029992684,4.2,0.25,0.75,-1.1764705882352942,0.0,17.0,12.0,6.0,0.6265060240963856,1.0602409638554218,1.6867469879518073,166.0,1.8313253012048192,96.0,52.0,418.0,470.0,107.0,333.0,1.4594594594594594,130.0,5.5,-0.1,1.7,1.6,10.0,1.5,13.3,5.2,2.0,5.0,-0.4,2.2,1.8,5.0,1.4,12.4,4.8,2.2,-11.0
2019/20|2020-06-21|Newcastle|Sheffield United,2019/20,2020-06-21,21/06/2020,Newcastle,Sheffield United,H,3.0,0.0,3.3,3.1,2.37,7.0,2.37,0.07142857142857142,0.8571428571428571,0.9285714285714286,14.0,1.4285714285714286,11.0,5.0,25.0,30.0,7.0,29.0,1.5172413793103448,11.0,6.5,-0.1,0.8,0.7,10.0,1.5,9.5,2.7,1.3,7.8,0.6,0.4,1.0,5.0,2.2,11.0,3.4,1.0,0.42194092827004215,0.3225806451612903,0.30303030303030304,1.0475518764616356,0.4027876210725253,0.30793763288447906,0.2892747460429955,3.1,,,2.0,,1.0,14.0,3.3,0.06802721088435375,1.2312925170068028,1.2993197278911566,147.0,1.5034013605442176,64.0,-108.0,442.0,334.0,134.0,295.0,1.2033898305084745,97.0,5.4,-0.7,1.3,0.6,10.0,1.0,11.3,3.2,2.3,7.6,-0.8,1.0,0.2,5.0,1.0,13.6,4.0,3.0,-7.0
2019/20|2020-06-22|Man City|Burnley,2019/20,2020-06-22,22/06/2020,Man City,Burnley,H,5.0,0.0,1.12,9.0,15.0,11.0,15.0,-0.7111111111111111,1.6222222222222222,0.9111111111111111,90.0,0.9111111111111111,44.0,-73.0,255.0,182.0,83.0,181.0,1.138121546961326,54.0,4.7,0.1,1.0,1.1,10.0,1.5,11.7,3.8,2.6,5.0,0.8,0.4,1.2,5.0,1.8,13.8,5.4,3.0,0.06666666666666667,0.1111111111111111,0.8928571428571428,1.0706349206349206,0.06226834692364715,0.10378057820607857,0.8339510748702742,9.0,0.0,0.25,1.4444444444444444,0.75,9.0,2.0,1.12,1.8734939759036144,0.7831325301204819,2.6566265060240966,166.0,2.4759036144578315,53.0,468.0,299.0,767.0,53.0,333.0,2.204204204204204,227.0,7.7,1.1,0.8,1.9,10.0,2.2,18.0,6.7,1.4,7.0,0.4,0.8,1.2,5.0,1.8,16.6,6.6,1.6,9.0
2019/20|2020-06-23|Leicester|Brighton,2019/20,2020-06-23,23/06/2020,Leicester,Brighton,D,0.0,0.0,1.6,4.0,5.75,15.0,5.75,-0.8490566037735849,1.6226415094339623,0.7735849056603774,53.0,0.660377358490566,33.0,-52.0,155.0,103.0,48.0,106.0,1.0188679245283019,25.0,4.8,-0.3,1.3,1.0,10.0,0.9,13.3,4.1,1.8,4.6,0.0,0.8,0.8,5.0,1.2,11.6,3.6,2.0,0.17391304347826086,0.25,0.625,1.0489130434782608,0.16580310880829016,0.2383419689119171,0.5958549222797929,4.0,0.0,0.0,1.4,1.0,5.0,3.0,1.6,0.4636363636363636,1.1090909090909091,1.5727272727272728,110.0,1.690909090909091,52.0,37.0,291.0,328.0,79.0,220.0,1.45,89.0,4.9,0.6,1.0,1.6,10.0,1.2,14.1,5.4,1.1,5.2,0.4,0.6,1.0,5.0,1.0,13.6,3.8,1.4,12.0
2019/20|2020-06-23|Tottenham|West Ham,2019/20,2020-06-23,23/06/2020,Tottenham,West Ham,H,2.0,0.0,1.66,4.0,5.0,17.0,5.0,-0.5202702702702703,1.6013513513513513,1.0810810810810811,148.0,0.9527027027027027,76.0,-65.0,441.0,376.0,125.0,296.0,1.2195945945945945,95.0,5.0,-1.0,2.0,1.0,10.0,0.5,8.9,3.9,1.3,5.0,-0.8,1.8,1.0,5.0,0.6,9.0,3.8,1.6,0.2,0.25,0.6024096385542169,1.052409638554217,0.19004006868918144,0.2375500858614768,0.5724098454493417,4.0,0.2857142857142857,0.2857142857142857,0.2,0.42857142857142855,15.0,8.0,1.66,0.9520958083832335,0.9221556886227545,1.874251497005988,167.0,2.07185628742515,71.0,221.0,368.0,589.0,80.0,334.0,1.8562874251497006,183.0,5.3,0.0,1.2,1.2,10.0,1.2,12.3,4.3,1.8,5.6,-0.2,1.8,1.6,5.0,1.0,12.8,4.6,1.8,9.0
2019/20|2020-06-24|Liverpool|Crystal Palace,2019/20,2020-06-24,24/06/2020,Liverpool,Crystal Palace,H,4.0,0.0,1.22,6.5,13.0,9.0,13.0,-0.3178294573643411,1.4883720930232558,1.1705426356589148,129.0,1.193798449612403,56.0,-60.0,353.0,293.0,117.0,258.0,1.2054263565891472,85.0,4.9,0.0,1.0,1.0,10.0,1.5,9.9,3.1,1.8,6.4,0.6,0.6,1.2,5.0,2.4,11.4,3.8,2.0,0.07692307692307693,0.15384615384615385,0.819672131147541,1.0504413619167718,0.07322929171668667,0.14645858343337334,0.78031212484994,6.5,0.5,0.0,0.38461538461538464,0.5,13.0,1.0,1.22,1.2934131736526946,0.8502994011976048,2.143712574850299,167.0,2.143712574850299,80.0,297.0,354.0,651.0,64.0,334.0,1.9461077844311376,190.0,7.4,1.0,0.7,1.7,10.0,2.5,14.4,5.5,0.8,8.6,0.0,1.2,1.2,5.0,2.0,14.6,4.6,0.8,8.0
2019/20|2020-06-24|Man United|Sheffield United,2019/20,2020-06-24,24/06/2020,Man United,Sheffield United,H,3.0,0.0,1.4,4.5,8.5,8.0,8.5,-0.13333333333333333,1.0,0.8666666666666667,15.0,1.3333333333333333,11.0,2.0,28.0,30.0,8.0,30.0,1.4666666666666666,11.0,6.4,-0.2,0.9,0.7,10.0,1.5,9.4,2.8,1.2,7.6,-0.2,1.0,0.8,5.0,1.6,10.4,3.0,0.6,0.11764705882352941,0.2222222222222222,0.7142857142857143,1.054154995331466,0.11160318866253321,0.21080602302922938,0.6775907883082374,4.5,,,0.0,,1.0,5.0,1.4,1.0718562874251496,0.844311377245509,1.9161676646706587,167.0,2.1317365269461077,76.0,249.0,333.0,582.0,70.0,334.0,1.9161676646706587,188.0,4.9,0.5,0.8,1.3,10.0,1.5,13.9,5.5,1.6,5.4,1.4,0.4,1.8,5.0,2.2,13.6,5.8,2.0,3.0
2019/20|2020-06-24|Newcastle|Aston Villa,2019/20,2020-06-24,24/06/2020,Newcastle,Aston Villa,D,1.0,1.0,2.3,3.3,3.2,19.0,3.2,-0.9636363636363636,1.8727272727272728,0.9090909090909091,110.0,0.8,57.0,-158.0,374.0,216.0,116.0,220.0,0.9,47.0,5.6,-1.2,2.2,1.0,10.0,0.8,10.8,3.6,2.1,6.4,-1.6,2.2,0.6,5.0,0.2,9.6,3.2,2.0,0.3125,0.30303030303030304,0.4347826086956522,1.0503129117259553,0.2975303802430419,0.2885143081144649,0.41395531164249316,3.3,0.0,0.4,0.2727272727272727,0.6,11.0,13.0,2.3,0.08783783783783784,1.222972972972973,1.3108108108108107,148.0,1.5135135135135136,64.0,-105.0,442.0,337.0,134.0,296.0,1.2094594594594594,98.0,5.1,-0.3,1.1,0.8,10.0,1.3,10.5,3.5,2.3,6.4,-0.2,1.0,0.8,5.0,1.4,13.0,4.6,3.0,6.0
2019/20|2020-06-24|Norwich|Everton,2019/20,2020-06-24,24/06/2020,Norwich,Everton,A,0.0,1.0,3.9,3.6,1.9,13.0,1.9,-0.31137724550898205,1.4491017964071857,1.1377245508982037,167.0,1.089820359281437,97.0,52.0,418.0,470.0,107.0,334.0,1.4580838323353293,130.0,4.8,-0.2,1.6,1.4,10.0,1.3,12.0,4.6,2.0,4.4,-0.6,1.8,1.2,5.0,1.0,11.8,4.4,2.2,0.5263157894736842,0.2777777777777778,0.25641025641025644,1.0605038236617186,0.4962884411452809,0.2619300106044538,0.2417815482502651,3.6,0.0,0.75,-0.2222222222222222,0.25,9.0,20.0,3.9,-0.13186813186813187,1.3956043956043955,1.2637362637362637,91.0,1.3186813186813187,47.0,-123.0,308.0,185.0,91.0,182.0,0.9835164835164835,44.0,4.6,-1.1,1.5,0.4,10.0,0.8,11.3,3.5,1.5,4.6,-1.4,1.6,0.2,5.0,0.6,8.6,3.4,1.2,-7.0
2019/20|2020-06-24|Wolves|Bournemouth,2019/20,2020-06-24,24/06/2020,Wolves,Bournemouth,H,1.0,0.0,1.55,4.0,6.0,18.0,6.0,-0.8131868131868132,1.901098901098901,1.0879120879120878,91.0,0.8901098901098901,42.0,-84.0,314.0,230.0,86.0,182.0,1.120879120879121,54.0,4.4,-1.2,2.1,0.9,10.0,0.7,9.5,3.1,1.8,5.2,-1.4,2.2,0.8,5.0,0.2,9.8,3.2,2.2,0.16666666666666666,0.25,0.6451612903225806,1.0618279569892473,0.1569620253164557,0.23544303797468355,0.6075949367088608,4.0,0.0,0.0,1.0,1.0,3.0,6.0,1.55,-0.24528301886792453,1.528301886792453,1.2830188679245282,53.0,1.2830188679245282,32.0,-32.0,162.0,130.0,42.0,106.0,1.2075471698113207,32.0,4.8,0.5,0.9,1.4,10.0,1.6,12.6,3.8,1.2,5.0,1.2,0.4,1.6,5.0,2.2,13.8,4.0,1.6,12.0
2019/20|2020-06-25|Burnley|Watford,2019/20,2020-06-25,25/06/2020,Burnley,Watford,H,1.0,0.0,3.0,3.25,2.45,16.0,2.45,-0.7912087912087912,1.7692307692307692,0.978021978021978,91.0,0.8791208791208791,42.0,-82.0,286.0,204.0,86.0,182.0,1.120879120879121,54.0,3.9,0.1,1.2,1.3,10.0,1.2,10.5,3.2,1.7,4.0,-0.2,1.2,1.0,5.0,1.0,8.8,3.4,1.4,0.4081632653061224,0.3076923076923077,0.3333333333333333,1.0491889063317634,0.38902743142144636,0.2932668329177058,0.31770573566084787,3.25,0.3333333333333333,0.0,0.5714285714285714,0.6666666666666666,7.0,12.0,3.0,-0.0989010989010989,1.1978021978021978,1.098901098901099,91.0,1.3626373626373627,44.0,-78.0,260.0,182.0,84.0,182.0,1.1318681318681318,54.0,4.3,-0.2,1.3,1.1,10.0,1.5,11.0,3.7,2.3,4.2,-0.2,1.4,1.2,5.0,1.6,11.0,5.0,3.0,4.0
2019/20|2020-06-25|Chelsea|Man City,2019/20,2020-06-25,25/06/2020,Chelsea,Man City,H,2.0,1.0,4.0,4.0,1.8,2.0,1.8,0.9401197604790419,1.0119760479041917,1.9520958083832336,167.0,1.9341317365269461,53.0,473.0,299.0,772.0,53.0,334.0,2.2065868263473054,228.0,7.2,1.4,0.8,2.2,10.0,2.2,18.3,7.0,1.4,6.4,1.8,0.4,2.2,5.0,2.4,16.8,7.0,1.2,0.5555555555555556,0.25,0.25,1.0555555555555556,0.5263157894736842,0.23684210526315788,0.23684210526315788,4.0,0.25,0.25,-0.5882352941176471,0.5,17.0,4.0,4.0,1.1317365269461077,0.8982035928143712,2.029940119760479,167.0,2.125748502994012,74.0,259.0,347.0,606.0,70.0,334.0,1.9281437125748504,190.0,8.8,0.6,1.2,1.8,10.0,1.6,17.2,5.8,1.7,8.4,0.8,1.2,2.0,5.0,2.0,18.6,6.0,1.8,-2.0
2019/20|2020-06-25|Southampton|Arsenal,2019/20,2020-06-25,25/06/2020,Southampton,Arsenal,A,0.0,2.0,2.6,3.5,2.62,12.0,2.62,0.1317365269461078,1.4251497005988023,1.5568862275449102,167.0,1.4970059880239521,76.0,229.0,386.0,615.0,78.0,334.0,1.844311377245509,180.0,4.7,0.4,1.1,1.5,10.0,1.6,9.2,3.5,1.5,5.2,0.4,1.4,1.8,5.0,1.8,9.8,3.8,1.0,0.38167938931297707,0.2857142857142857,0.3846153846153846,1.0520090596426472,0.36280998325492386,0.27158918746511446,0.36560082927996174,3.5,0.14285714285714285,0.42857142857142855,-0.4666666666666667,0.42857142857142855,15.0,14.0,2.6,0.16216216216216217,1.2837837837837838,1.445945945945946,148.0,1.4054054054054055,81.0,-24.0,401.0,377.0,116.0,296.0,1.277027027027027,99.0,6.4,0.0,1.4,1.4,10.0,1.5,14.7,5.3,1.7,6.8,0.2,1.2,1.4,5.0,1.2,15.2,5.0,1.0,-2.0
2019/20|2020-06-27|Aston Villa|Wolves,2019/20,2020-06-27,27/06/2020,Aston Villa,Wolves,A,0.0,1.0,4.6,3.7,1.75,6.0,1.75,-0.3584905660377358,1.528301886792453,1.169811320754717,53.0,1.1320754716981132,32.0,-31.0,162.0,131.0,42.0,107.0,1.2242990654205608,33.0,4.7,0.7,0.7,1.4,10.0,1.9,12.0,3.6,1.4,4.8,1.4,0.4,1.8,5.0,2.6,12.8,3.8,1.8,0.5714285714285714,0.27027027027027023,0.2173913043478261,1.0590901460466677,0.5395466793469647,0.2551909969884292,0.20526232366460614,3.7,0.0,1.0,0.0,0.0,3.0,19.0,4.6,-0.4727272727272727,1.5272727272727273,1.0545454545454545,110.0,1.0,58.0,-158.0,375.0,217.0,116.0,221.0,0.9004524886877828,47.0,6.1,-1.3,2.2,0.9,10.0,0.6,11.1,3.2,2.2,5.8,-1.4,1.8,0.4,5.0,0.4,8.8,2.8,2.0,-13.0
2019/20|2020-06-28|Watford|Southampton,2019/20,2020-06-28,28/06/2020,Watford,Southampton,A,1.0,3.0,2.5,3.3,2.87,14.0,2.87,-0.32432432432432434,1.4256756756756757,1.1013513513513513,148.0,1.1486486486486487,81.0,-26.0,403.0,377.0,117.0,297.0,1.2727272727272727,99.0,6.2,-0.3,1.6,1.3,10.0,1.2,14.7,5.3,1.4,6.8,0.0,1.2,1.2,5.0,1.2,15.6,5.2,0.6,0.3484320557491289,0.30303030303030304,0.4,1.051462358779432,0.3313785347043701,0.2881989074550128,0.38042255784061696,3.3,0.25,0.75,-0.2222222222222222,0.0,9.0,16.0,2.5,-0.10989010989010989,1.3736263736263736,1.2637362637362637,91.0,1.3626373626373627,42.0,-83.0,287.0,204.0,87.0,183.0,1.1147540983606556,54.0,4.2,-0.1,1.2,1.1,10.0,0.9,10.6,3.3,1.4,5.0,-0.4,1.2,0.8,5.0,0.8,9.8,3.8,1.0,-2.0
2019/20|2020-06-29|Crystal Palace|Burnley,2019/20,2020-06-29,29/06/2020,Crystal Palace,Burnley,A,0.0,1.0,2.25,3.2,3.4,11.0,3.4,-0.7582417582417582,1.6593406593406594,0.9010989010989011,91.0,0.9010989010989011,44.0,-77.0,260.0,183.0,84.0,183.0,1.1420765027322404,55.0,3.6,0.0,1.1,1.1,10.0,1.8,9.9,4.1,2.3,3.8,-0.2,1.2,1.0,5.0,1.6,11.0,4.8,2.8,0.29411764705882354,0.3125,0.4444444444444444,1.051062091503268,0.27982899339292655,0.29731830547998445,0.42285270112708895,3.2,0.25,0.25,0.4444444444444444,0.5,9.0,10.0,2.25,-0.14728682170542637,1.248062015503876,1.1007751937984496,129.0,1.2170542635658914,56.0,-64.0,357.0,293.0,118.0,259.0,1.2007722007722008,85.0,4.4,-0.4,1.3,0.9,10.0,1.4,9.0,2.8,1.8,5.2,0.2,0.8,1.0,5.0,2.4,10.0,3.4,1.8,1.0
2019/20|2020-06-30|Brighton|Man United,2019/20,2020-06-30,30/06/2020,Brighton,Man United,A,0.0,3.0,6.0,3.8,1.61,6.0,1.61,0.41916167664670656,1.1497005988023952,1.5688622754491017,167.0,1.7005988023952097,76.0,252.0,333.0,585.0,70.0,335.0,1.9194029850746268,189.0,5.5,1.0,0.6,1.6,10.0,1.8,14.4,5.7,1.7,5.8,1.6,0.4,2.0,5.0,2.2,14.8,6.4,1.6,0.6211180124223602,0.2631578947368421,0.16666666666666666,1.050942573825869,0.5910104204468868,0.2504017833998652,0.15858779615324795,3.8,0.0,0.0,-0.4,1.0,5.0,15.0,6.0,-0.1320754716981132,1.3018867924528301,1.169811320754717,53.0,1.3773584905660377,34.0,-52.0,155.0,103.0,48.0,107.0,1.0186915887850467,25.0,5.0,-0.3,1.2,0.9,10.0,0.9,12.7,3.8,1.8,5.4,0.0,0.6,0.6,5.0,1.2,11.6,3.6,2.0,-9.0
2019/20|2020-07-01|Arsenal|Norwich,2019/20,2020-07-01,01/07/2020,Arsenal,Norwich,H,4.0,0.0,1.44,4.75,7.0,20.0,7.0,-1.2197802197802199,1.989010989010989,0.7692307692307693,91.0,0.6483516483516484,47.0,-124.0,309.0,185.0,92.0,183.0,0.9781420765027322,44.0,5.0,-1.2,1.5,0.3,10.0,0.7,10.7,3.2,1.0,5.4,-1.4,1.6,0.2,5.0,0.6,9.4,3.4,1.0,0.14285714285714285,0.21052631578947367,0.6944444444444444,1.0478279030910609,0.13633645604943193,0.20091688259916285,0.6627466613514053,4.75,0.0,0.25,0.8888888888888888,0.75,9.0,10.0,1.44,1.2395209580838322,0.8862275449101796,2.125748502994012,167.0,2.191616766467066,76.0,231.0,386.0,617.0,78.0,335.0,1.8477611940298508,181.0,5.2,0.4,1.1,1.5,10.0,1.6,9.2,3.6,1.5,5.4,0.0,1.4,1.4,5.0,1.8,8.8,3.4,1.0,10.0
2019/20|2020-07-01|Bournemouth|Newcastle,2019/20,2020-07-01,01/07/2020,Bournemouth,Newcastle,A,1.0,4.0,2.4,3.1,3.2,14.0,3.2,-0.7972972972972973,1.7635135135135136,0.9662162162162162,148.0,0.9054054054054054,65.0,-105.0,443.0,338.0,134.0,297.0,1.2087542087542087,98.0,5.3,0.0,0.9,0.9,10.0,1.4,11.3,3.6,2.4,6.4,0.6,0.4,1.0,5.0,1.6,13.6,4.8,3.4,0.3125,0.3225806451612903,0.4166666666666667,1.051747311827957,0.2971246006389776,0.30670926517571884,0.39616613418530355,3.1,0.3333333333333333,0.6666666666666666,0.0,0.0,7.0,18.0,2.4,-0.10989010989010989,1.5494505494505495,1.4395604395604396,91.0,1.3516483516483517,42.0,-85.0,315.0,230.0,87.0,183.0,1.1147540983606556,54.0,4.6,-0.9,1.8,0.9,10.0,0.7,9.6,2.9,1.9,5.2,-1.4,2.0,0.6,5.0,0.2,8.6,2.8,2.4,-4.0
2019/20|2020-07-01|Everton|Leicester,2019/20,2020-07-01,01/07/2020,Everton,Leicester,H,2.0,1.0,2.5,3.3,2.9,3.0,2.9,-0.12727272727272726,1.5363636363636364,1.4090909090909092,110.0,1.209090909090909,53.0,37.0,291.0,328.0,79.0,221.0,1.4479638009049773,89.0,5.0,0.3,1.0,1.3,10.0,1.0,13.5,4.6,1.2,6.4,0.4,0.6,1.0,5.0,1.0,14.0,3.6,1.4,0.3448275862068966,0.30303030303030304,0.4,1.0478578892371997,0.329078579976067,0.2891902672516952,0.38173115277223774,3.3,0.4,0.2,-0.09090909090909091,0.4,11.0,13.0,2.5,0.6227544910179641,1.0538922155688624,1.6766467065868262,167.0,1.8263473053892216,97.0,53.0,418.0,471.0,107.0,335.0,1.462686567164179,131.0,4.7,0.0,1.4,1.4,10.0,1.6,12.5,4.9,1.7,4.6,-0.8,1.6,0.8,5.0,1.0,11.4,3.8,2.4,-10.0
2019/20|2020-07-01|West Ham|Chelsea,2019/20,2020-07-01,01/07/2020,West Ham,Chelsea,H,3.0,2.0,5.5,4.33,1.57,4.0,1.57,0.41916167664670656,1.1796407185628743,1.598802395209581,167.0,1.7305389221556886,74.0,260.0,348.0,608.0,70.0,335.0,1.9313432835820896,191.0,9.0,0.7,1.2,1.9,10.0,1.8,17.1,6.3,1.5,7.6,1.4,1.0,2.4,5.0,2.6,18.2,7.8,1.2,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087,4.33,0.42857142857142855,0.14285714285714285,-0.4666666666666667,0.42857142857142855,15.0,17.0,5.5,0.08108108108108109,1.3783783783783783,1.4594594594594594,148.0,1.4864864864864864,76.0,-67.0,443.0,376.0,126.0,297.0,1.2154882154882154,95.0,5.1,-1.1,2.1,1.0,10.0,0.5,9.2,3.9,1.5,5.6,-0.8,1.8,1.0,5.0,0.6,10.4,4.2,1.8,-13.0
2019/20|2020-07-02|Man City|Liverpool,2019/20,2020-07-02,02/07/2020,Man City,Liverpool,H,4.0,0.0,2.05,3.9,3.3,1.0,3.3,0.48502994011976047,1.2694610778443114,1.7544910179640718,167.0,1.748502994011976,80.0,301.0,354.0,655.0,64.0,335.0,1.9492537313432836,191.0,7.7,1.3,0.7,2.0,10.0,2.5,15.2,5.5,0.6,8.4,0.6,1.2,1.8,5.0,2.0,15.4,4.8,0.4,0.30303030303030304,0.25641025641025644,0.48780487804878053,1.04724543748934,0.2893593919652551,0.24484256243213898,0.46579804560260585,3.9,0.125,0.25,0.0,0.625,17.0,2.0,2.05,1.8922155688622755,0.7784431137724551,2.6706586826347305,167.0,2.4790419161676644,53.0,472.0,301.0,773.0,54.0,335.0,2.2,228.0,7.6,1.2,0.9,2.1,10.0,1.9,17.8,6.5,1.5,6.6,1.2,0.8,2.0,5.0,1.8,15.0,6.0,1.4,-1.0
2019/20|2020-07-02|Sheffield United|Tottenham,2019/20,2020-07-02,02/07/2020,Sheffield United,Tottenham,H,3.0,1.0,4.2,3.4,1.95,8.0,1.95,0.3712574850299401,1.281437125748503,1.652694610778443,167.0,1.6407185628742516,71.0,223.0,368.0,591.0,80.0,335.0,1.8597014925373134,184.0,5.3,0.3,1.1,1.4,10.0,1.5,12.7,4.2,1.6,6.0,0.0,1.4,1.4,5.0,1.0,11.2,3.4,2.2,0.5128205128205129,0.29411764705882354,0.23809523809523808,1.0450333979745745,0.4907216494845361,0.28144329896907216,0.22783505154639172,3.4,,,0.0,,1.0,10.0,4.2,0.26666666666666666,0.8666666666666667,1.1333333333333333,15.0,1.6,11.0,-1.0,31.0,30.0,9.0,31.0,1.4193548387096775,11.0,6.5,-0.3,1.0,0.7,10.0,1.5,9.5,2.7,1.2,7.0,-1.0,1.4,0.4,5.0,1.0,8.0,2.0,0.2,-2.0
2019/20|2020-07-04|Chelsea|Watford,2019/20,2020-07-04,04/07/2020,Chelsea,Watford,H,3.0,0.0,1.4,4.75,8.0,17.0,8.0,-0.7934782608695652,1.7608695652173914,0.967391304347826,92.0,0.8695652173913043,42.0,-85.0,290.0,205.0,88.0,184.0,1.108695652173913,54.0,4.2,-0.6,1.5,0.9,10.0,0.6,9.6,2.7,1.6,5.0,-0.2,1.2,1.0,5.0,0.8,10.0,3.4,1.4,0.125,0.21052631578947367,0.7142857142857143,1.0498120300751879,0.11906893464637423,0.20053715308863027,0.6803939122649956,4.75,0.0,0.25,0.6666666666666666,0.75,9.0,4.0,1.4,1.130952380952381,0.8988095238095238,2.0297619047619047,168.0,2.130952380952381,74.0,259.0,351.0,610.0,71.0,336.0,1.9255952380952381,191.0,8.3,0.3,1.5,1.8,10.0,1.5,17.0,6.1,1.6,7.6,1.0,1.4,2.4,5.0,2.0,18.2,7.6,1.2,13.0
2019/20|2020-07-04|Leicester|Crystal Palace,2019/20,2020-07-04,04/07/2020,Leicester,Crystal Palace,H,3.0,0.0,1.66,3.6,5.75,12.0,5.75,-0.34615384615384615,1.5076923076923077,1.1615384615384616,130.0,1.1846153846153846,56.0,-65.0,358.0,293.0,119.0,260.0,1.1961538461538461,85.0,5.2,-0.5,1.3,0.8,10.0,1.3,10.1,2.9,1.7,5.6,-0.2,1.0,0.8,5.0,1.8,9.8,2.4,1.6,0.17391304347826086,0.2777777777777778,0.6024096385542169,1.0541004598102557,0.16498716214350787,0.26352116175699175,0.5714916760995002,3.6,0.6,0.0,-0.8181818181818182,0.4,11.0,4.0,1.66,0.4594594594594595,1.0990990990990992,1.5585585585585586,111.0,1.6846846846846846,53.0,36.0,293.0,329.0,80.0,222.0,1.4414414414414414,89.0,5.3,0.3,1.0,1.3,10.0,1.0,14.5,4.4,1.3,6.8,0.4,0.8,1.2,5.0,1.0,15.0,3.6,1.6,8.0
