season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_odds,draw_odds,away_odds,source,match_date,match_id
2017/18,26/08/2017,Crystal Palace,Swansea,0,2,A,0,1,A,16,7,3,3,1,1,9,6,4,1,0,0,1.95,3.5,4.33,Football-Data.co.uk,2017-08-26,2017/18|2017-08-26|Crystal Palace|Swansea
2017/18,26/08/2017,Huddersfield,Southampton,0,0,D,0,0,D,16,6,6,3,5,4,10,10,0,1,0,0,3.9,3.4,2.1,Football-Data.co.uk,2017-08-26,2017/18|2017-08-26|Huddersfield|Southampton
2017/18,26/08/2017,Man United,Leicester,2,0,H,0,0,D,22,11,7,4,9,3,8,7,1,2,0,0,1.33,5.5,11.0,Football-Data.co.uk,2017-08-26,2017/18|2017-08-26|Man United|Leicester
2017/18,26/08/2017,Newcastle,West Ham,3,0,H,1,0,H,16,8,8,3,7,5,17,11,1,3,0,0,2.3,3.4,3.4,Football-Data.co.uk,2017-08-26,2017/18|2017-08-26|Newcastle|West Ham
2017/18,26/08/2017,Watford,Brighton,0,0,D,0,0,D,8,16,0,2,3,11,7,18,0,1,1,0,1.91,3.4,4.0,Football-Data.co.uk,2017-08-26,2017/18|2017-08-26|Watford|Brighton
2017/18,27/08/2017,Chelsea,Everton,2,0,H,2,0,H,18,7,7,0,6,3,12,7,2,2,0,0,1.45,4.5,8.5,Football-Data.co.uk,2017-08-27,2017/18|2017-08-27|Chelsea|Everton
2017/18,27/08/2017,Liverpool,Arsenal,4,0,H,2,0,H,18,8,10,0,4,3,6,9,2,4,0,0,2.15,3.7,3.5,Football-Data.co.uk,2017-08-27,2017/18|2017-08-27|Liverpool|Arsenal
2017/18,27/08/2017,Tottenham,Burnley,1,1,D,0,0,D,28,13,5,3,10,7,9,9,0,0,0,0,1.25,6.5,15.0,Football-Data.co.uk,2017-08-27,2017/18|2017-08-27|Tottenham|Burnley
2017/18,27/08/2017,West Brom,Stoke,1,1,D,0,0,D,10,16,2,2,10,4,10,9,2,2,0,0,2.4,3.1,3.5,Football-Data.co.uk,2017-08-27,2017/18|2017-08-27|West Brom|Stoke
2017/18,09/09/2017,Arsenal,Bournemouth,3,0,H,2,0,H,17,7,9,2,10,3,14,10,0,1,0,0,1.36,5.5,9.0,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Arsenal|Bournemouth
2017/18,09/09/2017,Brighton,West Brom,3,1,H,1,0,H,12,12,6,3,2,6,9,4,2,0,0,0,2.7,3.1,3.0,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Brighton|West Brom
2017/18,09/09/2017,Everton,Tottenham,0,3,A,0,2,A,12,15,1,6,7,3,14,14,3,1,0,0,3.8,3.5,2.1,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Everton|Tottenham
2017/18,09/09/2017,Leicester,Chelsea,1,2,A,0,1,A,8,16,2,6,2,9,11,8,1,0,0,0,4.75,3.9,1.8,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Leicester|Chelsea
2017/18,09/09/2017,Man City,Liverpool,5,0,H,2,0,H,13,10,7,3,8,3,10,9,2,2,0,1,1.85,4.0,4.2,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Man City|Liverpool
2017/18,09/09/2017,Southampton,Watford,0,2,A,0,1,A,9,12,1,3,7,4,8,11,0,0,0,0,1.65,4.0,6.0,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Southampton|Watford
2017/18,09/09/2017,Stoke,Man United,2,2,D,1,1,D,10,18,5,8,5,11,10,10,0,0,0,0,7.5,4.5,1.5,Football-Data.co.uk,2017-09-09,2017/18|2017-09-09|Stoke|Man United
2017/18,10/09/2017,Burnley,Crystal Palace,1,0,H,1,0,H,4,23,2,5,3,13,7,14,1,1,0,0,2.3,3.25,3.5,Football-Data.co.uk,2017-09-10,2017/18|2017-09-10|Burnley|Crystal Palace
2017/18,10/09/2017,Swansea,Newcastle,0,1,A,0,0,D,10,16,4,8,7,5,11,15,2,3,0,0,2.4,3.25,3.3,Football-Data.co.uk,2017-09-10,2017/18|2017-09-10|Swansea|Newcastle
2017/18,11/09/2017,West Ham,Huddersfield,2,0,H,0,0,D,19,10,3,2,10,3,11,14,1,2,0,0,1.95,3.5,4.5,Football-Data.co.uk,2017-09-11,2017/18|2017-09-11|West Ham|Huddersfield
2017/18,15/09/2017,Bournemouth,Brighton,2,1,H,0,0,D,15,9,3,2,6,4,5,12,0,0,0,0,2.15,3.4,3.8,Football-Data.co.uk,2017-09-15,2017/18|2017-09-15|Bournemouth|Brighton
2017/18,16/09/2017,Crystal Palace,Southampton,0,1,A,0,1,A,14,13,3,4,5,5,14,13,5,1,0,0,3.0,3.3,2.6,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Crystal Palace|Southampton
2017/18,16/09/2017,Huddersfield,Leicester,1,1,D,0,0,D,15,10,3,1,8,4,6,6,1,1,0,0,3.5,3.4,2.25,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Huddersfield|Leicester
2017/18,16/09/2017,Liverpool,Burnley,1,1,D,1,1,D,35,5,9,4,12,2,7,9,1,2,0,0,1.29,6.0,13.0,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Liverpool|Burnley
2017/18,16/09/2017,Newcastle,Stoke,2,1,H,1,0,H,14,13,3,4,7,5,13,11,3,1,0,0,2.38,3.25,3.4,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Newcastle|Stoke
2017/18,16/09/2017,Tottenham,Swansea,0,0,D,0,0,D,26,4,8,0,11,1,11,9,1,3,0,0,1.22,7.0,15.0,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Tottenham|Swansea
2017/18,16/09/2017,Watford,Man City,0,6,A,0,3,A,7,28,1,10,3,11,8,6,2,0,0,0,9.0,6.0,1.33,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|Watford|Man City
2017/18,16/09/2017,West Brom,West Ham,0,0,D,0,0,D,6,9,1,1,2,3,15,7,2,2,0,0,2.38,3.25,3.4,Football-Data.co.uk,2017-09-16,2017/18|2017-09-16|West Brom|West Ham
2017/18,17/09/2017,Chelsea,Arsenal,0,0,D,0,0,D,13,11,4,2,5,1,11,15,1,3,1,0,1.8,4.0,4.5,Football-Data.co.uk,2017-09-17,2017/18|2017-09-17|Chelsea|Arsenal
2017/18,17/09/2017,Man United,Everton,4,0,H,1,0,H,16,7,7,3,4,1,15,14,1,1,0,0,1.36,5.25,10.0,Football-Data.co.uk,2017-09-17,2017/18|2017-09-17|Man United|Everton
2017/18,23/09/2017,Burnley,Huddersfield,0,0,D,0,0,D,5,9,3,2,3,4,9,13,3,2,0,0,2.15,3.25,3.9,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Burnley|Huddersfield
2017/18,23/09/2017,Everton,Bournemouth,2,1,H,0,0,D,12,8,4,4,4,6,12,11,3,1,0,0,1.65,4.0,5.75,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Everton|Bournemouth
2017/18,23/09/2017,Leicester,Liverpool,2,3,A,1,2,A,12,23,7,6,3,6,13,14,3,3,0,0,4.1,3.9,1.91,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Leicester|Liverpool
2017/18,23/09/2017,Man City,Crystal Palace,5,0,H,1,0,H,25,5,9,0,8,2,6,7,3,1,0,0,1.14,10.0,21.0,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Man City|Crystal Palace
2017/18,23/09/2017,Southampton,Man United,0,1,A,0,1,A,14,9,4,4,8,4,12,9,1,4,0,0,5.5,3.8,1.73,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Southampton|Man United
2017/18,23/09/2017,Stoke,Chelsea,0,4,A,0,2,A,13,7,2,4,5,0,5,14,2,2,0,0,6.0,4.1,1.62,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Stoke|Chelsea
2017/18,23/09/2017,Swansea,Watford,1,2,A,0,1,A,10,8,3,4,5,4,9,16,1,3,0,0,2.4,3.3,3.25,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|Swansea|Watford
2017/18,23/09/2017,West Ham,Tottenham,2,3,A,0,2,A,10,15,4,5,4,3,10,20,4,2,0,1,6.0,4.33,1.6,Football-Data.co.uk,2017-09-23,2017/18|2017-09-23|West Ham|Tottenham
2017/18,24/09/2017,Brighton,Newcastle,1,0,H,0,0,D,7,17,3,5,2,8,6,8,2,1,0,0,2.8,3.1,2.9,Football-Data.co.uk,2017-09-24,2017/18|2017-09-24|Brighton|Newcastle
2017/18,25/09/2017,Arsenal,West Brom,2,0,H,1,0,H,16,7,6,3,7,4,8,17,1,4,0,0,1.33,5.5,11.0,Football-Data.co.uk,2017-09-25,2017/18|2017-09-25|Arsenal|West Brom
2017/18,30/09/2017,Bournemouth,Leicester,0,0,D,0,0,D,19,8,4,1,7,5,6,10,1,0,0,0,2.8,3.25,2.5,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|Bournemouth|Leicester
2017/18,30/09/2017,Chelsea,Man City,0,1,A,0,0,D,4,17,2,6,4,8,8,13,0,2,0,0,2.75,3.3,2.5,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|Chelsea|Man City
2017/18,30/09/2017,Huddersfield,Tottenham,0,4,A,0,3,A,6,14,1,7,4,7,7,4,1,1,0,0,8.5,4.75,1.36,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|Huddersfield|Tottenham
2017/18,30/09/2017,Man United,Crystal Palace,4,0,H,2,0,H,18,6,7,1,6,5,6,9,0,0,0,0,1.17,7.0,15.0,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|Man United|Crystal Palace
2017/18,30/09/2017,Stoke,Southampton,2,1,H,1,0,H,17,21,6,3,5,6,11,10,1,2,0,0,2.88,3.2,2.45,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|Stoke|Southampton
2017/18,30/09/2017,West Brom,Watford,2,2,D,2,1,H,9,15,4,3,7,6,12,11,3,0,0,0,2.15,3.2,3.5,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|West Brom|Watford
2017/18,30/09/2017,West Ham,Swansea,1,0,H,0,0,D,9,6,4,1,2,1,15,13,3,2,0,0,1.8,3.5,4.5,Football-Data.co.uk,2017-09-30,2017/18|2017-09-30|West Ham|Swansea
2017/18,01/10/2017,Arsenal,Brighton,2,0,H,1,0,H,25,9,12,1,6,5,7,8,0,2,0,0,1.2,6.5,13.0,Football-Data.co.uk,2017-10-01,2017/18|2017-10-01|Arsenal|Brighton
2017/18,01/10/2017,Everton,Burnley,0,1,A,0,1,A,23,5,4,2,9,3,14,7,2,2,0,0,1.67,3.6,5.75,Football-Data.co.uk,2017-10-01,2017/18|2017-10-01|Everton|Burnley
2017/18,01/10/2017,Newcastle,Liverpool,1,1,D,1,1,D,8,17,5,2,1,5,11,6,1,1,0,0,5.0,3.8,1.67,Football-Data.co.uk,2017-10-01,2017/18|2017-10-01|Newcastle|Liverpool
2017/18,14/10/2017,Burnley,West Ham,1,1,D,0,1,A,20,8,5,6,7,4,11,14,2,2,0,1,2.75,3.25,2.8,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Burnley|West Ham
2017/18,14/10/2017,Crystal Palace,Chelsea,2,1,H,2,1,H,14,15,5,5,5,8,7,6,2,1,0,0,9.0,5.0,1.4,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Crystal Palace|Chelsea
2017/18,14/10/2017,Liverpool,Man United,0,0,D,0,0,D,19,6,5,1,7,3,7,13,0,2,0,0,2.8,3.25,2.8,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Liverpool|Man United
2017/18,14/10/2017,Man City,Stoke,7,2,H,3,1,H,20,5,11,1,5,0,5,8,0,1,0,0,1.14,9.5,21.0,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Man City|Stoke
2017/18,14/10/2017,Swansea,Huddersfield,2,0,H,1,0,H,7,7,3,2,5,3,12,16,1,5,0,0,2.2,3.25,3.75,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Swansea|Huddersfield
2017/18,14/10/2017,Tottenham,Bournemouth,1,0,H,0,0,D,18,5,6,1,9,5,9,7,1,3,0,0,1.2,8.0,15.0,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Tottenham|Bournemouth
2017/18,14/10/2017,Watford,Arsenal,2,1,H,0,1,A,11,9,2,6,2,5,8,10,1,0,0,0,5.25,4.33,1.65,Football-Data.co.uk,2017-10-14,2017/18|2017-10-14|Watford|Arsenal
2017/18,15/10/2017,Brighton,Everton,1,1,D,0,0,D,12,13,3,6,7,1,12,10,4,1,0,0,3.25,3.3,2.4,Football-Data.co.uk,2017-10-15,2017/18|2017-10-15|Brighton|Everton
2017/18,15/10/2017,Southampton,Newcastle,2,2,D,0,1,A,12,19,2,5,3,8,11,12,1,2,0,0,1.91,3.6,4.5,Football-Data.co.uk,2017-10-15,2017/18|2017-10-15|Southampton|Newcastle
2017/18,16/10/2017,Leicester,West Brom,1,1,D,0,0,D,11,5,3,1,4,1,13,6,2,2,0,0,2.05,3.4,4.2,Football-Data.co.uk,2017-10-16,2017/18|2017-10-16|Leicester|West Brom
2017/18,20/10/2017,West Ham,Brighton,0,3,A,0,2,A,16,7,2,5,10,3,5,13,1,0,0,0,1.83,3.5,5.25,Football-Data.co.uk,2017-10-20,2017/18|2017-10-20|West Ham|Brighton
2017/18,21/10/2017,Chelsea,Watford,4,2,H,1,1,D,14,16,8,5,6,6,13,16,2,3,0,0,1.36,5.25,10.0,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Chelsea|Watford
2017/18,21/10/2017,Huddersfield,Man United,2,1,H,2,0,H,5,9,3,3,4,7,10,12,4,2,0,0,11.0,5.0,1.36,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Huddersfield|Man United
2017/18,21/10/2017,Man City,Burnley,3,0,H,1,0,H,15,6,10,0,4,5,10,6,2,3,0,0,1.11,12.0,26.0,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Man City|Burnley
2017/18,21/10/2017,Newcastle,Crystal Palace,1,0,H,0,0,D,7,10,3,0,3,5,12,14,4,2,0,0,2.0,3.5,4.2,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Newcastle|Crystal Palace
2017/18,21/10/2017,Southampton,West Brom,1,0,H,0,0,D,20,7,6,2,8,3,10,8,0,1,0,0,1.85,3.39,5.25,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Southampton|West Brom
2017/18,21/10/2017,Stoke,Bournemouth,1,2,A,0,2,A,10,7,2,3,8,3,17,10,0,1,0,0,2.14,3.5,3.6,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Stoke|Bournemouth
2017/18,21/10/2017,Swansea,Leicester,1,2,A,0,1,A,19,11,4,6,7,6,6,9,0,1,0,0,2.79,3.25,2.75,Football-Data.co.uk,2017-10-21,2017/18|2017-10-21|Swansea|Leicester
2017/18,22/10/2017,Everton,Arsenal,2,5,A,1,1,D,8,30,3,14,0,7,14,14,1,1,1,0,3.79,3.6,2.04,Football-Data.co.uk,2017-10-22,2017/18|2017-10-22|Everton|Arsenal
2017/18,22/10/2017,Tottenham,Liverpool,4,1,H,3,1,H,14,12,6,7,3,5,2,8,0,1,0,0,2.25,3.5,3.39,Football-Data.co.uk,2017-10-22,2017/18|2017-10-22|Tottenham|Liverpool
2017/18,28/10/2017,Arsenal,Swansea,2,1,H,0,1,A,17,4,5,2,5,2,9,9,0,0,0,0,1.25,7.0,12.0,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Arsenal|Swansea
2017/18,28/10/2017,Bournemouth,Chelsea,0,1,A,0,0,D,7,18,1,5,5,5,5,5,2,0,0,0,6.0,4.2,1.61,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Bournemouth|Chelsea
2017/18,28/10/2017,Crystal Palace,West Ham,2,2,D,0,2,A,19,6,9,2,11,2,18,15,1,2,0,0,2.39,3.29,3.29,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Crystal Palace|West Ham
2017/18,28/10/2017,Liverpool,Huddersfield,3,0,H,0,0,D,16,1,8,0,9,2,10,8,0,1,0,0,1.25,6.75,13.0,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Liverpool|Huddersfield
2017/18,28/10/2017,Man United,Tottenham,1,0,H,0,0,D,11,13,3,4,6,3,12,14,1,0,0,0,2.14,3.39,3.79,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Man United|Tottenham
2017/18,28/10/2017,Watford,Stoke,0,1,A,0,1,A,13,6,0,2,8,1,10,9,4,4,0,0,2.04,3.6,3.79,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|Watford|Stoke
2017/18,28/10/2017,West Brom,Man City,2,3,A,1,2,A,6,15,4,5,1,2,10,7,2,3,0,0,11.0,6.5,1.28,Football-Data.co.uk,2017-10-28,2017/18|2017-10-28|West Brom|Man City
2017/18,29/10/2017,Brighton,Southampton,1,1,D,0,1,A,7,6,2,1,2,7,9,10,3,1,0,0,3.29,3.2,2.45,Football-Data.co.uk,2017-10-29,2017/18|2017-10-29|Brighton|Southampton
2017/18,29/10/2017,Leicester,Everton,2,0,H,2,0,H,9,16,3,2,3,10,6,10,0,2,0,0,2.14,3.39,3.75,Football-Data.co.uk,2017-10-29,2017/18|2017-10-29|Leicester|Everton
2017/18,30/10/2017,Burnley,Newcastle,1,0,H,0,0,D,12,12,5,5,5,3,9,10,3,0,0,0,2.89,3.2,2.7,Football-Data.co.uk,2017-10-30,2017/18|2017-10-30|Burnley|Newcastle
2017/18,04/11/2017,Huddersfield,West Brom,1,0,H,1,0,H,7,9,3,3,3,5,8,15,1,4,1,0,2.79,3.0,3.0,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|Huddersfield|West Brom
2017/18,04/11/2017,Newcastle,Bournemouth,0,1,A,0,0,D,16,16,4,6,11,9,11,12,2,2,0,0,2.0,3.5,4.2,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|Newcastle|Bournemouth
2017/18,04/11/2017,Southampton,Burnley,0,1,A,0,0,D,13,5,3,1,9,1,4,4,0,0,0,0,1.66,3.75,6.5,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|Southampton|Burnley
2017/18,04/11/2017,Stoke,Leicester,2,2,D,1,1,D,11,14,7,4,4,10,12,8,0,0,0,0,2.7,3.29,2.87,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|Stoke|Leicester
2017/18,04/11/2017,Swansea,Brighton,0,1,A,0,1,A,12,5,2,2,8,7,13,12,2,1,0,0,2.39,3.2,3.39,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|Swansea|Brighton
2017/18,04/11/2017,West Ham,Liverpool,1,4,A,0,2,A,6,15,1,7,2,3,9,13,3,0,0,0,5.25,4.33,1.66,Football-Data.co.uk,2017-11-04,2017/18|2017-11-04|West Ham|Liverpool
2017/18,05/11/2017,Chelsea,Man United,1,0,H,0,0,D,18,10,8,2,4,7,16,20,1,3,0,0,2.5,3.2,3.2,Football-Data.co.uk,2017-11-05,2017/18|2017-11-05|Chelsea|Man United
2017/18,05/11/2017,Everton,Watford,3,2,H,0,0,D,10,11,5,3,2,5,14,12,0,2,0,0,2.2,3.39,3.6,Football-Data.co.uk,2017-11-05,2017/18|2017-11-05|Everton|Watford
2017/18,05/11/2017,Man City,Arsenal,3,1,H,1,0,H,9,6,5,3,5,5,15,15,1,6,0,0,1.39,5.5,7.5,Football-Data.co.uk,2017-11-05,2017/18|2017-11-05|Man City|Arsenal
2017/18,05/11/2017,Tottenham,Crystal Palace,1,0,H,0,0,D,12,11,2,3,10,9,6,7,0,2,0,0,1.28,6.0,12.0,Football-Data.co.uk,2017-11-05,2017/18|2017-11-05|Tottenham|Crystal Palace
2017/18,18/11/2017,Arsenal,Tottenham,2,0,H,2,0,H,14,14,5,4,7,4,11,16,4,1,0,0,2.5,3.6,2.89,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Arsenal|Tottenham
2017/18,18/11/2017,Bournemouth,Huddersfield,4,0,H,2,0,H,11,20,5,3,8,11,13,10,3,2,1,0,1.83,3.5,5.25,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Bournemouth|Huddersfield
2017/18,18/11/2017,Burnley,Swansea,2,0,H,2,0,H,16,13,7,1,8,6,12,12,1,1,0,0,2.14,3.2,4.0,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Burnley|Swansea
2017/18,18/11/2017,Crystal Palace,Everton,2,2,D,2,2,D,16,8,7,5,9,4,9,26,2,3,0,0,2.39,3.25,3.29,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Crystal Palace|Everton
2017/18,18/11/2017,Leicester,Man City,0,2,A,0,1,A,2,12,0,4,1,7,8,10,1,1,0,0,9.5,5.75,1.33,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Leicester|Man City
2017/18,18/11/2017,Liverpool,Southampton,3,0,H,2,0,H,21,5,8,0,10,2,15,9,1,1,0,0,1.39,5.0,9.0,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Liverpool|Southampton
2017/18,18/11/2017,Man United,Newcastle,4,1,H,2,1,H,16,12,7,5,11,4,10,9,1,1,0,0,1.28,5.75,13.0,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|Man United|Newcastle
2017/18,18/11/2017,West Brom,Chelsea,0,4,A,0,3,A,7,11,2,7,3,4,13,12,2,3,0,0,6.5,4.0,1.61,Football-Data.co.uk,2017-11-18,2017/18|2017-11-18|West Brom|Chelsea
2017/18,19/11/2017,Watford,West Ham,2,0,H,1,0,H,17,10,7,6,3,1,13,10,1,4,0,0,2.1,3.5,3.75,Football-Data.co.uk,2017-11-19,2017/18|2017-11-19|Watford|West Ham
2017/18,20/11/2017,Brighton,Stoke,2,2,D,1,2,A,9,13,3,6,6,7,13,5,1,0,0,0,2.39,3.2,3.39,Football-Data.co.uk,2017-11-20,2017/18|2017-11-20|Brighton|Stoke
2017/18,24/11/2017,West Ham,Leicester,1,1,D,1,1,D,8,7,4,2,5,5,9,12,1,1,0,0,2.7,3.39,2.75,Football-Data.co.uk,2017-11-24,2017/18|2017-11-24|West Ham|Leicester
2017/18,25/11/2017,Crystal Palace,Stoke,2,1,H,0,0,D,10,9,5,3,5,2,9,5,1,1,0,0,2.04,3.5,4.0,Football-Data.co.uk,2017-11-25,2017/18|2017-11-25|Crystal Palace|Stoke
2017/18,25/11/2017,Liverpool,Chelsea,1,1,D,0,0,D,16,11,4,3,7,8,10,7,0,0,0,0,2.14,3.6,3.5,Football-Data.co.uk,2017-11-25,2017/18|2017-11-25|Liverpool|Chelsea
2017/18,25/11/2017,Man United,Brighton,1,0,H,0,0,D,15,8,4,2,5,0,9,9,0,2,0,0,1.19,7.0,19.0,Football-Data.co.uk,2017-11-25,2017/18|2017-11-25|Man United|Brighton
